delta,omega,proba_trans_before_mut,mu,lambda,ppv_conditional_1_jump
9,0.9400000000000001,0.8400000000000001,0.03873214386926177,0.013010051545552489,0.4087030837049183
10,0.9400000000000001,0.8400000000000001,0.03873214386926177,0.013010051545552489,0.4044308045668866
11,0.9400000000000001,0.8400000000000001,0.03873214386926177,0.013010051545552489,0.40152857001662684
12,0.9400000000000001,0.8400000000000001,0.03873214386926177,0.013010051545552489,0.3996306634144521
13,0.9400000000000001,0.8400000000000001,0.03873214386926177,0.013010051545552489,0.39843675088334896
14,0.9400000000000001,0.8400000000000001,0.03873214386926177,0.013010051545552489,0.39771414335886257
15,0.9400000000000001,0.8400000000000001,0.03873214386926177,0.013010051545552489,0.3972929909775789
0,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.6577269064494772
1,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.6137285007125498
2,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.5796852196541742
3,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.5526487645132119
4,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.5310015894998088
5,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.5137212004941203
6,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.5000840719645132
7,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.48952003771163555
8,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.4815358551585771
9,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.47567852586490356
10,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.4715245156798484
11,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.4686849138229025
12,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.4668172751799475
13,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.4656362391097625
14,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.46491802760016554
15,0.9500000000000001,0.8400000000000001,0.03873214386926177,0.010729922094064669,0.46449764396689736
0,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.7138805614740606
1,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.6760503938180811
2,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.6464536203889079
3,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.6227058503748587
4,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.6035081610154014
5,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5880440710440673
6,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.575736020960616
7,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5661247611505572
8,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5588055594965066
9,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5533977881134866
10,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5495370173051989
11,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5468814884501303
12,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5451249020283112
13,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5440082505178191
14,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.543325940129141
15,0.9600000000000001,0.8400000000000001,0.03873214386926177,0.008496345635310137,0.5429248380411489
0,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.7756039102695567
1,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.7451398303677363
2,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.721056630783258
3,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.701545879337347
4,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6856305437806327
5,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6727010789491982
6,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6623273230973888
7,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6541645489892265
8,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6479032694910847
9,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6432453192001121
10,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6398982800811873
11,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6375820871733755
12,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6360412774937905
13,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.63505666467067
14,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6344521477202612
15,0.97,0.8400000000000001,0.03873214386926177,0.006307901477111318,0.6340952257387067
0,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.8434556069764229
1,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.821674332041136
2,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.8042878003525444
3,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7900759765579801
4,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7783857826557913
5,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7688135268399755
6,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7610755563561542
7,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7549430539068663
8,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7502067789036139
9,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.74666017874031
10,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7440957648940205
11,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.74231063865599
12,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.741116500225477
13,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7403494642265427
14,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7398762814023827
15,0.98,0.8400000000000001,0.03873214386926177,0.00416322634099159,0.7395956812210844
0,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.9180385893009905
1,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.9063744195667797
2,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8969804966721169
3,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8892388611277249
4,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8828219754609594
5,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8775295193777624
6,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8732216018720409
7,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8697847682031968
8,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8671133751749377
9,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8651005822453067
10,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8636365082987204
11,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8626115133073459
12,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8619221336025901
13,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8614770651683743
14,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8612012040634202
15,0.99,0.8400000000000001,0.03873214386926177,0.002061011485330201,0.8610369044997287
0,0.01,0.85,0.0358932430272559,17.44420529143753,2.5647134835122073e-4
1,0.01,0.85,0.0358932430272559,17.44420529143753,1.0286521608380406e-4
2,0.01,0.85,0.0358932430272559,17.44420529143753,5.592545362329358e-5
3,0.01,0.85,0.0358932430272559,17.44420529143753,3.696291144224884e-5
4,0.01,0.85,0.0358932430272559,17.44420529143753,2.7798939492984176e-5
5,0.01,0.85,0.0358932430272559,17.44420529143753,2.2846827585703385e-5
6,0.01,0.85,0.0358932430272559,17.44420529143753,1.9985781667180557e-5
7,0.01,0.85,0.0358932430272559,17.44420529143753,1.827199756696711e-5
8,0.01,0.85,0.0358932430272559,17.44420529143753,1.7230568017320272e-5
9,0.01,0.85,0.0358932430272559,17.44420529143753,1.659857342373789e-5
10,0.01,0.85,0.0358932430272559,17.44420529143753,1.6219867704972854e-5
11,0.01,0.85,0.0358932430272559,17.44420529143753,1.5997542542024164e-5
12,0.01,0.85,0.0358932430272559,17.44420529143753,1.587032536835858e-5
13,0.01,0.85,0.0358932430272559,17.44420529143753,1.5799587235430475e-5
14,0.01,0.85,0.0358932430272559,17.44420529143753,1.5761422501922862e-5
15,0.01,0.85,0.0358932430272559,17.44420529143753,1.5741452047175375e-5
0,0.02,0.85,0.0358932430272559,8.8664829361707,5.215146134767587e-4
1,0.02,0.85,0.0358932430272559,8.8664829361707,2.099063856919752e-4
2,0.02,0.85,0.0358932430272559,8.8664829361707,1.1423314929689416e-4
3,0.02,0.85,0.0358932430272559,8.8664829361707,7.551666126366874e-5
4,0.02,0.85,0.0358932430272559,8.8664829361707,5.679651779480649e-5
5,0.02,0.85,0.0358932430272559,8.8664829361707,4.6678964205888915e-5
6,0.02,0.85,0.0358932430272559,8.8664829361707,4.08334367672466e-5
7,0.02,0.85,0.0358932430272559,8.8664829361707,3.733191041751739e-5
8,0.02,0.85,0.0358932430272559,8.8664829361707,3.5204108901166565e-5
9,0.02,0.85,0.0358932430272559,8.8664829361707,3.3912847566788634e-5
10,0.02,0.85,0.0358932430272559,8.8664829361707,3.31390946717745e-5
11,0.02,0.85,0.0358932430272559,8.8664829361707,3.26848510848852e-5
12,0.02,0.85,0.0358932430272559,8.8664829361707,3.2424927443008934e-5
13,0.02,0.85,0.0358932430272559,8.8664829361707,3.2280398924819674e-5
14,0.02,0.85,0.0358932430272559,8.8664829361707,3.220242271079236e-5
15,0.02,0.85,0.0358932430272559,8.8664829361707,3.2161620110550304e-5
0,0.03,0.85,0.0358932430272559,5.940062701458614,7.956153762708263e-4
1,0.03,0.85,0.0358932430272559,5.940062701458614,3.213733762746658e-4
2,0.03,0.85,0.0358932430272559,5.940062701458614,1.7507069164742238e-4
3,0.03,0.85,0.0358932430272559,5.940062701458614,1.1576103694826752e-4
4,0.03,0.85,0.0358932430272559,5.940062701458614,8.70681700508434e-5
5,0.03,0.85,0.0358932430272559,5.940062701458614,7.155846263491627e-5
6,0.03,0.85,0.0358932430272559,5.940062701458614,6.259724893143574e-5
7,0.03,0.85,0.0358932430272559,5.940062701458614,5.722936268488694e-5
8,0.03,0.85,0.0358932430272559,5.940062701458614,5.396741465642648e-5
9,0.03,0.85,0.0358932430272559,5.940062701458614,5.1987895767490364e-5
10,0.03,0.85,0.0358932430272559,5.940062701458614,5.0801724424926876e-5
11,0.03,0.85,0.0358932430272559,5.940062701458614,5.0105364609523904e-5
12,0.03,0.85,0.0358932430272559,5.940062701458614,4.970689928706115e-5
13,0.03,0.85,0.0358932430272559,5.940062701458614,4.948533578945047e-5
14,0.03,0.85,0.0358932430272559,5.940062701458614,4.9365797576321576e-5
15,0.03,0.85,0.0358932430272559,5.940062701458614,4.930324683957279e-5
0,0.04,0.85,0.0358932430272559,4.455823243004585,0.0010791976723337885
1,0.04,0.85,0.0358932430272559,4.455823243004585,4.374960181681297e-4
2,0.04,0.85,0.0358932430272559,4.455823243004585,2.3857598553200172e-4
3,0.04,0.85,0.0358932430272559,4.455823243004585,1.577896864432344e-4
4,0.04,0.85,0.0358932430272559,4.455823243004585,1.1868477052185782e-4
5,0.04,0.85,0.0358932430272559,4.455823243004585,9.754363768326066e-5
6,0.04,0.85,0.0358932430272559,4.455823243004585,8.532823322470706e-5
7,0.04,0.85,0.0358932430272559,4.455823243004585,7.801098997752669e-5
8,0.04,0.85,0.0358932430272559,4.455823243004585,7.35644587494352e-5
9,0.04,0.85,0.0358932430272559,4.455823243004585,7.086607595862697e-5
10,0.04,0.85,0.0358932430272559,4.455823243004585,6.924914688324324e-5
11,0.04,0.85,0.0358932430272559,4.455823243004585,6.829990477337638e-5
12,0.04,0.85,0.0358932430272559,4.455823243004585,6.775673740205231e-5
13,0.04,0.85,0.0358932430272559,4.455823243004585,6.745471353384611e-5
14,0.04,0.85,0.0358932430272559,4.455823243004585,6.729176526023255e-5
15,0.04,0.85,0.0358932430272559,4.455823243004585,6.720649935505568e-5
0,0.05,0.85,0.0358932430272559,3.5559451504049755,0.0013726793193554357
1,0.05,0.85,0.0358932430272559,3.5559451504049755,5.585063630663373e-4
2,0.05,0.85,0.0358932430272559,3.5559451504049755,3.048894057718494e-4
3,0.05,0.85,0.0358932430272559,3.5559451504049755,2.0169818546801133e-4
4,0.05,0.85,0.0358932430272559,3.5559451504049755,1.517187063949889e-4
5,0.05,0.85,0.0358932430272559,3.5559451504049755,1.2469405959180895e-4
6,0.05,0.85,0.0358932430272559,3.5559451504049755,1.0907850454827131e-4
7,0.05,0.85,0.0358932430272559,3.5559451504049755,9.97244332266481e-5
8,0.05,0.85,0.0358932430272559,3.5559451504049755,9.404016230803384e-5
9,0.05,0.85,0.0358932430272559,3.5559451504049755,9.059065871146673e-5
10,0.05,0.85,0.0358932430272559,3.5559451504049755,8.852364361635076e-5
11,0.05,0.85,0.0358932430272559,3.5559451504049755,8.731017256503881e-5
12,0.05,0.85,0.0358932430272559,3.5559451504049755,8.661581057204367e-5
13,0.05,0.85,0.0358932430272559,3.5559451504049755,8.622971622602568e-5
14,0.05,0.85,0.0358932430272559,3.5559451504049755,8.602141017344674e-5
15,0.05,0.85,0.0358932430272559,3.5559451504049755,8.591240992069227e-5
0,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,0.0016764853425782179
1,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,6.846443222446885e-4
2,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,3.7415696427348213e-4
3,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,2.4758616129978906e-4
4,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.8624548299391093e-4
5,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.530718751488167e-4
6,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.3390243368090963e-4
7,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.2241939563168054e-4
8,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.1544139080313955e-4
9,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.1120678733724548e-4
10,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.086693260251168e-4
11,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.0717967361544416e-4
12,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.0632727781087312e-4
13,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.0585331015012343e-4
14,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.0559759461956792e-4
15,0.060000000000000005,0.85,0.0358932430272559,2.95105971255702,1.0546378643056919e-4
0,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,0.0019910540584430047
1,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,8.161604296605278e-4
2,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,4.4653193127838325e-4
3,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,2.955583994200277e-4
4,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,2.2234456522903737e-4
5,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,1.8274250140462123e-4
6,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,1.598572545518691e-4
7,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,0.00014614819790341251
8,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,1.3781747762062454e-4
9,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,1.3276198222864034e-4
10,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,1.2973262815802616e-4
11,0.06999999999999999,0.85,0.0358932430272559,2.5160385001115784,1.2795420424804637e-4
